670,"sắc màu","Một màu xanh xanh…",51354,29,"Trần Tiến",""
671,"khi em nhận ra","Dường như thiếu vắng một hình bóng chờ em  chỉ còn nỗi nhớ…",56430,46,"Nguyễn Đình Vũ",""
672,"biển cạn","Cha ngày cõng mặt trời  đêm gò mình dưới mưa...",54641,40,"Đào Nguyên Sơn",""
673,"hạnh phúc thoáng qua","Đến với nhau một lần nữa thôi  hãy lắng nghe con tim này khóc…",56403,46,"Nguyễn Đình Vũ",""
674,"đành nói lời chia tay","Chớ vội vã bước đi người ơi  nếu người biết bao điều...",55280,42,"Vĩnh Tâm",""
675,"vì em quá yêu anh","Gặp anh đêm ấy làm lòng mình như điên dại Từ trong phút...",57974,51,"Mỹ Tâm",""
676,"bài tango buồn","Em ơi ta vui cho hết đêm nay  em ơi ta nâng ly uống cho say...",56644,47,"Thành Công",""
677,"thì thầm mùa xuân","Từng chồi non xanh mơn man...",50917,29,"Ngọc Châu",""
678,"khúc tình nồng","Hãy lắng nghe khúc nhạc  bừng lên rộn ràng ngất ngây...",53015,30,"Ngọc Sơn",""
679,"ánh mắt của cha","Ngày xưa khi con thơ dại thường quẩn quanh bên cha...",51796,29,"Minh Châu",""
680,"dấu chấm hết","Có khúc mắc anh không sao hiểu được...",52976,30,"Minh Khang",""
681,"xin lỗi em","Xin lỗi em vì tôi không là người em mơ  xin lỗi em vì tôi đã làm em đau...",56252,45,"Kasim Hoàng Vũ",""
682,"phải làm thế nào","Chuyện tình ta theo thời gian cứ trôi  vẫn êm đềm một tình yêu thế thôi…",56530,46,"Wanbi Tuấn Anh",""
683,"tầm gửi","Em đi về đâu hỡi anh trên con đường đầy mưa gió...",53338,32,"Trương Lê Sơn",""
684,"yêu thương mong manh","Anh mình đã trao nhau nhiều hơn đã hứa  mà vì sao…",52852,30,"Đức Trí",""
685,"giấc mơ chỉ là giấc mơ","Đêm nay lại một đêm nữa em nhớ đến anh...",53140,31,"Đức Trí",""
686,"sẽ có người cần anh","Có lẽ nào điều anh thấy là thật Có lẽ nào em hết...",58178,52,"Nguyễn Hồng Thuận",""
687,"cào cào lá tre","Tung tăng ngày thơ diều bay phất phơ lưng đồi...",53244,32,"Nguyễn Văn Chung",""
688,"liều thuốc cho trái tim","Mùa đông đến như vây kín…",50758,29,"Nhạc Hoa",""
689,"hình bóng của mây","Nếu hạnh phúc có trên trần gian thì hạnh phúc với anh chỉ là...",55000,41,"Nguyễn Văn Chung",""
690,"ru nửa vầng trăng","Chờ em hoài đợi em mãi...",51280,29,"Huy Phương",""
691,"bức tranh trong tim","Cứ nhắm mắt là bàn tay anh vẽ một nụ cười...",56279,46,"Nguyễn Văn Chung",""
692,"đành thôi người ơi","Đành thôi người ơi  xa nhau từ đây  anh ra đi tình đành chôn giấu...",55281,42,"Nguyễn Hồng Thuận",""
693,"chôm chôm lý qua phà","Anh đi xuống Tây Đô qua bắc hôm nao…",52343,29,"Vinh Sử",""
694,"điệp khúc mùa xuân","Nắng chiếu lung linh muôn hoa vàng...",50229,29,"Quốc Dũng",""
695,"chúc em ngủ ngon","Anh nhìn em yên giấc dưới ánh trăng hiền hòa...",54673,40,"Nguyễn Văn Chung",""
696,"anh phải làm sao","Có những lúc anh buồn anh thường ngước lên trời...",54634,40,"Minh Khang",""
697,"người tình mo cau","Trò chơi thuở bé anh ưa kéo mo cau…",52071,29,"Vinh Sử",""
698,"giọt nước mắt chia đôi","Giờ chia tay biệt ly đưa người yêu ra bến xe  mai đây...",52757,30,"Nguyễn Minh Anh",""
699,"nhạt phai","Chất chứa nhiều điều chưa thể nói hết cùng anh...",56154,45,"Thủy Tiên",""
700,"nhiều lúc","Người hỡi nếu biết yêu là đắng cay bẽ bàng  người hỡi nếu biết yêu…",56506,46,"Bằng Cường",""
701,"người ngoài phố","Người đi đi ngoài phố chiều nắng tắt bên song…",52254,29,"Anh Việt Thu",""
702,"tình em là đại dương","Từng con sóng xô ngoài khơi  từng cánh chim bay…",52829,30,"Duy Mạnh",""
703,"chợt là nỗi đau","Một ngày trong em có biết bao niềm vui  ngày anh đến...",54186,38,"Thủy Tiên",""
704,"cô ba","Nắng vàng trôi theo con nước  tóc ai dài tôi nhớ tôi thương...",56029,45,"Minh Vy",""
705,"kỷ vật","Kỷ vật ngày xưa anh trao em  chiếc nhẫn đính hôn...",53437,33,"Nguyên Chấn Phong",""
706,"mỗi người một quá khứ","Quá khứ của tôi với bao ngày tăm tối...",53022,30,"Lâm Hùng",""
707,"tựa vào vai anh","Phải chi đêm trôi mau để tia nắng ấm áp sớm mai kia...",55165,41,"Bảo Thạch",""
708,"biển nỗi nhớ và em","Anh xa em trăng cũng chợt lẻ loi thẫn thờ...",55230,42,"Phú Quang",""
709,"hai chuyến tàu đêm","Lòng buồn dạt dào nhớ hôm nào xuôi miền Trung...",50204,29,"Trúc Phương",""
710,"người đã xa","Người đã xa con tim giờ hư hao  người đã xa lênh đênh trôi phương nào...",56148,45,"Lư Anh",""
711,"giá mình là người lạ","Một lần nữa chúng ta không thấy nhau trên con đường",57549,50,"Khánh Đơn",""
712,"anh chỉ biết câm nín nghe tiếng em khóc","Mưa rồi mưa mưa hát ru đêm buồn…",51897,29,"Nguyễn Hoài Anh",""
713,"đơn côi","Ngồi nhìn trên cao ngắm sao đêm nay...",53870,36,"Quỳnh Như",""
714,"tình thôi xót xa","Từ khi quen em anh đã thấy bối rối…",50910,29,"Bảo Chấn",""
715,"không giờ rồi","Không giờ rồi em ngủ đi thôi  hơi đâu là lo lắng em ơi…",52216,29,"Vinh Sử",""
716,"mưa nửa đêm","Đêm chưa ngủ…",50583,29,"Trúc Phương",""
717,"muộn","Năm 18 khi em còn chưa biết yêu đã theo chồng về làm...",58156,52,"Nguyễn Hồng Thuận",""
718,"tình như lá bay xa","Tình yêu mới hôm qua nay lạnh lùng băng giá...",53095,0,"Jimmii Nguyễn",""
719,"lời đắng cho cuộc tình","Cuối cùng rồi mình vẫn thế  có sao đâu  khóc chi em...",55025,41,"Nhật Ngân",""
720,"em đi trên cỏ non","Em đi trên cỏ non mọc ôm đôi bờ đường đê…",52014,29,"Bắc Sơn",""
721,"giấc mơ không phải anh","Hạnh phúc lúc trước trong tim anh là em  đã yêu em hơn cả chính mình...",57033,48,"Bảo Thạch",""
722,"nỗi nhớ","Bao hẹn thề giờ người...",51662,29,"Nguyễn Hoài Anh",""
723,"nghĩ về cha","Đường phố quen con về…",51659,29,"Nguyễn Nhất Huy",""
724,"đã không yêu thì thôi","Lời nói đầu môi anh ơi chót lưỡi đầu môi  phải xa ...",52739,30,"Hoài An",""
725,"lặng thầm","Bao đêm rồi tôi lang thang…",50944,29,"Thế Hiển",""
726,"anh vẫn còn yêu em","Bao năm tình yêu chung gối chăn...",51318,29,"Tuấn Hưng",""
727,"đường về hai thôn","Đường về thôn em...",50211,29,"Phạm Thế Mỹ",""
728,"mùa xuân trên thành phố hồ chí minh","Mùa xuân này về trên quê ta...",50095,29,"Xuân Hồng",""
729,"vô tình","Cám ơn mặt trời cho tôi một chiều  cám ơn cuộc đời cho tôi một người…",56622,46,"Trần Tiến",""
730,"lạc lối","Bước về trong đêm vắng một bông hoa trắng lạc lối đơn côi...",55359,42,"Hồ Hoài Anh",""
731,"phố không tên","Góc phố này  kể từ ngày em đã đi không về đây...",55634,43,"Khánh Đơn",""
732,"nợ ai đó cả thế giới","Vẫn biết anh đang kề bên mà trong lòng sao cứ nhớ mong...",55088,41,"Quang Huy  ",""
733,"người miền tây","Có ai trở về nơi miền quê ấy cho tôi nhắn gởi nỗi nhớ quê xa...",55533,43,"Sơn Hạ",""
734,"đêm vũ trường","Đêm vũ trường anh đón em  mình nép vào nhau...",54969,41,"Anh Bằng",""
735,"vẫn nhớ 2","Khi anh yêu em trời đất như ngừng lại  khi anh yêu em…",52697,30,"Trương Lê Sơn",""
736,"mong manh tình về","Mong manh như hương ai quen dịu dàng thoáng qua…",56122,45,"Đức Trí",""
737,"hết","Ngày hôm nay có mưa  mưa bay ngang chân trời...",57055,48,"Phúc Trường",""
738,"mùa xuân","Điều đó rồi xảy ra...",51263,29,"Phạm Minh Tuấn",""
739,"con tim dại khờ","Em vẫn thường tìm anh trong muôn nỗi nhớ giữa bóng đêm…",51995,29,"Nguyễn Hoài Anh",""
740,"huế thương","Trở lại Huế thương…",51192,29,"An Thuyên",""
741,"một lần thôi","Đêm qua anh mơ thấy em ôm anh thật chặt...",55036,41,"Phúc Trường",""
742,"ba bà đi bán lợn con","Ba bà đi bán lợn con  bán đi chẳng được lon ton chạy về...",55962,45,"Lê Cao Phan",""
743,"mùa xuân ơi","Xuân xuân ơi xuân đã về  có nỗi vui nào vui hơn…",52392,29,"Nguyễn Ngọc Thiện",""
744,"tuyết lạnh","Tại anh đó  nên duyên mình dở dang em nào mộng mơ quyền quý…",55659,43,"Lê Dinh  ",""
745,"ngày không em","Một ngày không em anh có buồn không...",53914,36,"Minh Vy",""
746,"vội vàng","Đôi khi con tim em nhức nhối...",55183,41,"Only C",""
747,"nợ em cả cuộc đời","Qua bao thời gian nhưng em vẫn luôn bên anh…",55894,44,"Khắc Việt",""
748,"anh xin lỗi","Những lúc trống vắng thấy cô đơn anh mới nhận ra...",56641,47,"Lương Duy Thắng",""
749,"vì sao","Vì sao khi anh đi em đã không ôm lấy anh hỡi người...",55463,42,"Khởi My  ",""
750,"thật lòng xin lỗi em","Người ơi biết không  trái tim anh giá lạnh...",55647,43,"Phạm Khánh Hưng",""
751,"tôi vẫn nhớ","Bao năm qua dù xa em…",51179,29,"Ngân Giang",""
752,"kiếp lữ hành","Khi màn đêm buông xuống...",51812,29,"Minh Châu",""
753,"nếu em được chọn lựa","Nếu bây giờ được chọn lựa một lần nữa  thì chắc có lẽ…",55880,44,"Đức Trí",""
754,"dệt mộng uyên ương","Nửa hồn tôi đang mang bao nhớ mong  bóng dáng em ở nơi xa vời…",56332,46,"Bằng Cường",""
755,"chiếc lá mùa đông","Mùa đông trên thung lũng xa…",50807,29,"Nhạc ngoại",""
756,"đám cưới trên đường quê","Ô ô sáng hôm nay trên quê hương tôi quê hương xinh xinh",57512,50,"Hoàng Thi Thơ",""
757,"nhé anh","Tình yêu như mật ngọt…",50864,29,"Nguyễn Hà",""
758,"mười năm tình cũ","Mười năm không gặp tưởng tình đã cũ...",53312,32,"Trần Quảng Nam",""
759,"bắc kim thang","Bắc kim thang cà lang bí rợ…",50296,29,"Dân ca Nam Bộ",""
760,"tình cây và đất","Đất vắng cây đất ngừng ngừng hơi thở…",50971,29,"Tô Thanh Tùng",""
761,"mưa rơi lặng thầm","Khi cơn mưa xác xơ đi qua con đường xa...",56794,47,"Lê Việt Khánh",""
762,"à í a","Bên cạnh làng tôi đất bán hết rồi  chỉ còn nho nhỏ nghĩa địa xa xa…",55712,44,"Lê Minh Sơn",""
763,"cô gái mở đường","Đi giữa trời khuya…",51301,29,"Xuân Giao",""
764,"niềm tin em không còn","Có những ngày có những giây chìm đắm trong cơn đau này…",56513,46,"Nguyễn Đình Vũ",""
765,"ngày ấy sẽ đến","Những lúc bỗng thấy em đang làm việc trong đêm vắng Nước mắt...",57850,51,"Liêu Hưng",""
766,"hoa sứ nhà nàng","Nhà nàng ở cạnh nhà tôi...",50013,29,"Hoàng Phương",""
767,"bạn tôi","Bạn tôi sáng nhịn ăn…",51459,29,"Võ Thiện Thanh",""
768,"dằm trong tim","Bao ngày qua dù tình yêu đã xa  đêm từng đêm…",52734,30,"Thu Hà",""
769,"bao đêm em khóc","Anh phải đi về một nơi xa...",53991,37,"Nhất Trung",""
770,"mảnh ghép đã vỡ","Ngày tháng anh lệ rơi Vì khóc bao đêm nhớ mong một...",57828,51,"Hoàng Bảo Nam",""
771,"biết anh sai","Một mình ngồi đây  không có em như hôm nào...",55717,44,"Phạm Trưởng",""
772,"tình phai","Anh đã cho tôi thời gian tuyệt diệu  với chuỗi hôn nồng môi ấm...",55705,43,"Anh Bằng",""
773,"tơ hồng","Anh đến quê em quê em có dòng sông Cầu…",50926,29,"Nhất Sinh",""
774,"thầm mong","Khi con tim yêu đương ấm nồng  có ai hay ai đang bơ vơ…",52085,29,"Hoài An",""
775,"chia cách bình yên","Nếu tự nhìn lại quãng thời gian qua Đã có lúc nước mắt...",57714,51,"Tiên Cookie",""
776,"dẫu có lỗi lầm","Khi con tim mong nhớ  một ngày dài ...",52482,29,"Hồ Hoài Anh",""
777,"phố không mùa","Gió rét đang về  lê dài thêm kí ức khô cằn Nhọc nhằn...",57907,51,"Dương Trường Giang",""
778,"mị tình","Bầu trời tím đêm nay gió hắt hiu  từng ngọn gió như đâm xuyên...",54509,39,"Minh khang",""
779,"cần một vòng tay","Trọn niềm tin em đã trao anh thật nhiều...",56956,48,"Phúc Trường",""
780,"như một thói quen","Từ khi mưa rơi cuối con đường nhẹ qua nơi bàn tay…",55398,42,"Bảo Thạch",""
781,"không bao giờ quên em","Tôi viết lên đây với tất cả chân thành của lòng tôi…",52036,29,"Hoàng Trang",""
782,"trả lại em","Trả lại anh đêm dài chung đôi bóng dưới trăng sao…",55931,44,"Mặc Thế Nhân",""
783,"giấc mơ","Nếu như thời gian quay lại trờ về những ngàng xưa...",57029,48,"Bảo Thạch",""
784,"không thể quên","Tìm em khắp muôn trùng  tìm giữa những cơn mơ...",53013,30,"Nguyễn Văn Chung",""
785,"lặng yêu","Từ lúc yêu anh em đây đã biết trước...",57080,48,"Duy Anh",""
786,"lời của gió","Anh có nghe thấy em nói gì không...",50026,29,"Duy Thái",""
787,"cún yêu","Lăng quăng trong sân chơi đùa chẳng phiền âu lo...",53863,36,"Sỹ Luân",""
788,"nhớ mẹ lý mồ côi","Mẹ qua đời khi con còn trong nôi  cha bỏ con bơ vơ…",52403,29,"Trương Quang Tuấn",""
789,"mẹ tôi","Hò ơ… núi nào cao bằng núi cao tình mẹ…",52777,30,"Minh Vy",""
790,"tổ quốc gọi tên mình","Tôi đang nghe Tổ quốc gọi tên mình bằng tiếng sóng Trường Sa Ho àng Sa...",56220,45,"Đinh Trung Cẩn",""
791,"thà người đừng đến","Từ khi anh đến cho lòng em nhớ thương...",55115,41,"Nhất Trung",""
792,"khóc thêm lần nữa","Dòng chữ phai nhòa trên cát  biển xóa đi từng dấu chân ...",53744,35,"Nguyễn Hoàng Linh",""
793,"xa","Chờ mãi vẫn cứ xa xăm ngày hẹn hò...",55188,41,"Quốc Bảo",""
794,"bèo dạt mây trôi","Bèo dạt mây i trôi...",51321,29,"Dân ca quan họ Bắc Ninh",""
795,"vội vã yêu nhau vội vã rời","Mình quen nhau chưa được lâu và rồi đã yêu Tưởng đâu...",58613,53,"Khánh Đơn",""
796,"cánh chim hải âu","Hãy cho anh thêm phút giây để anh không bất ngờ...",54909,41,"Nguyễn Văn Chung",""
797,"chàng khờ thủy chung","Tôi yêu em và tôi chỉ biết yêu em...",52469,29,"Quang Huy",""
798,"hạ buồn","Mượn một ca khúc viết lên tâm sự  biết bao nỗi niềm phút giây tạ từ…",56396,46,"Thanh Sơn",""
799,"trò chơi","Oẳn tù tì ra cái gì ra cái này…",50907,29,"Tôn Thất Lập",""
800,"về quê","Theo em theo em anh thì về…",51450,29,"Phó Đức Phương",""
801,"đồi thông hai mộ 1","Một chiều rừng gió lộng một chiều rừng nhớ chuyện bên đồi thông...",57005,48,"Hồng Vân",""
802,"hoa cưới","Cuối cuộc tình mùa thu ngu ngơ  buồn cho ai lẻ loi vì ai...",53289,32,"Bảo Chinh",""
803,"khung trời tuổi mộng","Dưới ánh trăng năm nào ta lặng ngồi bên nhau…",52375,29,"Quốc Dũng",""
804,"giận hờn","Trả lại em yêu chiếc khăn ngày nào...",51394,29,"Ngọc Hải",""
805,"cháu yêu bà","Bà ơi bà cháu yêu bà lắm…",50423,29,"Xuân Giao",""
806,"người hát tình ca","Lơ thơ những cánh hoa  lơ thơ gió thu về bỡ ngỡ  ngoài trời thay áo mới…",56150,45,"Lưu Thiên Hương",""
807,"đêm gành hào nghe điệu hoài lang","Xề u xế u liu phạn….Dưới trăng dòng sông trôi rất dịu dàng...",52608,29,"Vũ Đức Sao Biển",""
808,"anh mới chính là người em yêu","Giờ níu kéo cũng thế  không làm em quay trở lại...",54633,40,"Phạm Trưởng",""
809,"chỉ yêu mình anh (chỉ vì yêu anh)","Đừng nói xa cách anh nhé làm cho lòng em xót xa  còn đây nhung nhớ...",55999,45,"Quốc Vượng",""
810,"trở về cát bụi","Sống trên đời này người giàu sang cũng như...",51031,29,"Minh Kỳ",""
811,"tình anh bán chiếu","Hò ơ Chiếu Cà Mau nhuộm màu...",51424,29,"Viễn Châu",""
812,"xóm đêm","Đường về canh thâu…",51079,29,"Phạm Đình Chương",""
813,"tình thắm duyên quê","Tình nồng thắm xuyên qua...",50222,29,"Trúc Phương",""
814,"dòng sông buồn","Chuyện một người con gái bên sông  má hồng ngày lại ngày...",55277,42,"Bằng Cường",""
815,"được và mất","Hỡi nhân thế còn tin ai nữa không  khi niềm tin…",52357,29,"Đồng Đăng Giao",""
816,"đợi em","Khóc thật nhiều nhớ thương thật nhiều  ngày mai tiễn em…",52750,30,"Duy Mạnh",""
817,"em gái miền tây","Xa cách lâu rồi về miền Tây bao nhiêu niềm nhớ…",55502,43,"Minh Vy",""
